connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.71dce9c60da87917805b87f7	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.b54585d5af32ec21e2cfb9dd.anchor	-17841	-250467	-8160	-13873	-247777	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	4794
content.bridge.7e4411d4bc7728ba787c769c	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.ad73506392073893cbc58889.anchor	-17841	-250467	-8160	-15595	-246178	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	4842
content.bridge.6e63b36029d0531ef1e44861	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.f03c160b3903294d7d14961a.anchor	-20207	-249052	-8160	-18386	-244353	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	5040
content.bridge.14e81cc1337cdb90c29ce2b5	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.e136e59f166960ab1e3c9fc4.anchor	-17841	-250467	-8160	-12687	-250038	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	5172
content.bridge.8a8b99767e669ad5710702bf	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.f703a3d167addf7061dd5813.anchor	-17841	-250467	-8160	-14513	-246175	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	5432
content.bridge.70d7ec1f7a645ac8fe215016	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.ba3a26fad14a005429ac9f91.anchor	-20207	-249052	-8160	-17039	-244346	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	5673
content.bridge.67e1406ac432069d6f851eaa	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.7a578e8eaccc938841ee3582.anchor	-17841	-250467	-8160	-15601	-245092	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	5824
content.bridge.48caec53e4ac773c4286a0bf	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfWorship	generated.farm.4e7798c51196e4169e0dc2a0.anchor	generated.farm.7afcb02ec83ea380db585fb7.anchor	117300	174004	-5432	112238	177026	-5432	WALK_PASSAGE	dungeon/31097.xml	COMPONENT_BOUNDARY_BRIDGE	5896
content.bridge.0c199744eb9c94442d23cb58	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.5aea64959cc3502b4b0d8f42.anchor	-17841	-250467	-8160	-14509	-245091	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	6325
content.bridge.32ddf80946ba3b066f1f4b81	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfWorship	generated.farm.8bf5c9ab497b55dd2b3d5e83.anchor	generated.farm.94716881ae3c6ae661786d46.anchor	117657	180692	-5432	111610	178614	-5432	WALK_PASSAGE	dungeon/31097.xml	COMPONENT_BOUNDARY_BRIDGE	6395
content.bridge.d95a29b629d4a5aaa48510aa	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.2a60a9b26103a40f7de9897a.anchor	-17841	-250467	-8160	-11343	-250036	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	6513
content.bridge.2ed6966a5a4d48013155011c	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.cb9d6ccd933ddc43ae94eaec.anchor	-17841	-250467	-8160	-12367	-246786	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	6597
content.bridge.1548f28366ff8f639ffd5db7	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.73d7d571c6cd5effdfe4cb1f.anchor	-20207	-249052	-8160	-19572	-242081	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	7000
content.bridge.9e38888d7165f9bb6a13497e	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.bb7d467de57251fd9ea2aeab.anchor	-17841	-250467	-8160	-12367	-245091	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	7673
content.bridge.50a733ef5ac4e05c790db223	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.50625251b1d82d0e173de614.anchor	-17841	-250467	-8160	-9906	-250787	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	7942
content.bridge.203797a41d658d379c74a04c	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.513fc6da7b04f723b4449886.anchor	-17841	-250467	-8160	-10192	-247426	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	8232
content.bridge.0488fd1e0ba3ae788016affc	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.aca55a8252d93ee24ba599e9.anchor	-20207	-249052	-8160	-18066	-241093	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	8242
content.bridge.c9065e3aa2db820e3ec28524	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.072a51911bfa6e6e8cfd555c.anchor	-17841	-250467	-8160	-14510	-242720	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	8433
content.bridge.9fd81d6bed35b8c69fd8fd80	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.bbbecb5b9657054418d4b673.anchor	-20207	-249052	-8160	-15893	-241730	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	8499
content.bridge.9e9e7dd686b897986fb03b39	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.8fb8f38f2c49ba479c4b3120.anchor	-20207	-249052	-8160	-20206	-240486	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	8567
content.bridge.e41fa9895990d3ef31621b23	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.5acceca200d29d2455dd8ed9.anchor	-17841	-250467	-8160	-9908	-246176	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	9020
content.bridge.aeec6e9efed0b5df9f62ff5c	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.c6352748a351e6acedffbc6d.anchor	-17841	-250467	-8160	-11982	-243210	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	9327
content.bridge.ed0596960aeb0889d6ec8a68	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.6d0dcd5ed67655007721ba2c.anchor	-17841	-250467	-8160	-9896	-245054	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	9614
content.bridge.d1345e1c62502e828c5cc077	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.392ea33b266f0084d650762d.anchor	-20207	-249052	-8160	-15598	-240480	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	9733
content.bridge.d8f7a83c1874dfb3354d651b	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.cd8ac97a02164976d3c5bf31.anchor	generated.farm.3b5553f9452f89ab745d1283.anchor	-20207	-249052	-8160	-14516	-240480	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	10290
content.bridge.1a59ae3d269f8ce5ea1e0241	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.e392be820532e1a36ef8d550.anchor	-17841	-250467	-8160	-9906	-242494	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	11249
content.bridge.86d99a165fd8dab2d93926cd	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.245c4d2c36c72c11043e56fe.anchor	-17841	-250467	-8160	-10996	-240481	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	12107
content.bridge.2069fa0fd40ac91ea40782ce	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.aa67af71520e0bd13991a7d9.anchor	generated.farm.e5ce541bb9ba4283dd13decb.anchor	-17841	-250467	-8160	-9905	-240482	-8160	WALK_PASSAGE	dungeon/31116.xml	COMPONENT_BOUNDARY_BRIDGE	12755
