connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.edge.06af528254b62fa49e453e7b	DEVILS_ISLE	DevilsIsle	generated.farm.a32f22aea8b15cc2eeb525c5.anchor	generated.farm.5844391794232531818c2c53.anchor	45799	209611	-3592	47276	209176	-3584	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1540
content.edge.06d8e1d539e7025aed63d4f0	DEVILS_ISLE	DevilsIsle	generated.farm.58e7efa4ffc5c3fe89bc3822.anchor	generated.farm.516fe93c4e16a4610b09d4c0.anchor	51773	214789	-4004	52518	214410	-4216	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	863
content.edge.07b51f7945b70bf13b5805b3	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfDevotion	generated.farm.0561637d99bf779d51d7d316.anchor	generated.farm.118d46324e7ff71ebc39b627.anchor	-43504	79486	-4736	-43116	81218	-4736	SCRIPT_CONDITIONAL	dungeon/31099.xml	NATIVE_ROOM_SPANNING	1775
content.edge.07eab5dbbc524cd2cacd97de	IMPERIAL_TOMB	ImperialTomb	generated.farm.65f2c33fbfea3c51738dfccd.anchor	generated.farm.6b6f6c2545639fb2f48a1515.anchor	183670	-78108	-5960	183665	-80987	-5320	NOBLES_TOKEN	data/teleporters/town/31275.xml	NATIVE_ROOM_SPANNING	2950
content.edge.07fc2048a3c292682f027676	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.ad73506392073893cbc58889.anchor	generated.farm.f703a3d167addf7061dd5813.anchor	-15595	-246178	-8160	-14513	-246175	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1083
content.edge.08248519c89b2547dbed970c	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.73d7d571c6cd5effdfe4cb1f.anchor	generated.farm.8fb8f38f2c49ba479c4b3120.anchor	-19572	-242081	-8160	-20206	-240486	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1717
content.edge.088c8b71eb1375ff7659e248	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.1f561880f97126e32e407003.anchor	generated.farm.322088d8e2413ec8dda897f9.anchor	145415	89956	-5424	145074	88092	-5424	SCRIPT_CONDITIONAL	dungeon/31117.xml	NATIVE_ROOM_SPANNING	1895
content.edge.08dc4e495eae49f12f8577ab	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.f703a3d167addf7061dd5813.anchor	generated.farm.5aea64959cc3502b4b0d8f42.anchor	-14513	-246175	-8160	-14509	-245091	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1085
content.edge.08dd4ef2aab2d592611da7d1	DEVILS_ISLE	DevilsIsle	generated.farm.0c3d5b9b9615274b1783c86a.anchor	generated.farm.3f1497cd3cf69b18164eb3d8.anchor	43854	216418	-3904	45282	216235	-3904	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1440
content.edge.09038b7a8408e1e572f6d00c	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0b63b05f9bc023f251bd17a.anchor	generated.farm.ffff49da4f018b69a3289531.anchor	114563	16496	-640	113892	17589	-640	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	1283
content.edge.09e1a367314866b9ff59db5d	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.4f64fdce56d363b17118751d.anchor	generated.farm.babce96fc2ad7ff8b83a6b2a.anchor	-48772	218554	-5080	-50604	218034	-5080	SCRIPT_CONDITIONAL	dungeon/31095.xml	NATIVE_ROOM_SPANNING	1905
content.edge.0a7d4da9611c4d622dfdedb0	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.6f913b14ecac5fd981c4e5e9.anchor	generated.farm.a10b944a62366cf5f20fbc43.anchor	114658	17376	1944	115563	18325	928	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	1659
content.edge.0a7de84f19d898539b4fab56	IMPERIAL_TOMB	ImperialTomb	generated.farm.33630bee515c5257b2db0fe8.anchor	generated.farm.31d3d6cc3b1f562a81bcb068.anchor	177900	-75318	-2728	175071	-75345	-2728	NOBLES_TOKEN	data/teleporters/town/31275.xml	NATIVE_ROOM_SPANNING	2830
content.edge.0b1692bf41258e6f94f7be70	DEVILS_ISLE	DevilsIsle	generated.farm.b3c506f879469832e1f5e977.anchor	generated.farm.fff91d22664d3a915cf1cbfc.anchor	48317	219987	-3584	48233	220896	-3584	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	913
content.edge.0bc7078f210f84edcba983b0	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.98915e24c919181f8eb35638.anchor	generated.farm.def3994e0a94d5db4b6c3466.anchor	178338	-7318	-4896	180748	-7282	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	2411
content.edge.0cffce4f423e5ed5839a90de	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.f58f261c18c9f3405cca7caf.anchor	generated.farm.2d8cff9cca38c2cab30f3156.anchor	176310	-17219	-4896	177278	-17601	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	1041
content.edge.0d181946766aabca700118c9	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.aed610a29344921720313019.anchor	generated.farm.9b8d3dea4ec11568368c7645.anchor	-17801	15712	-4896	-15999	16216	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ROOM_SPANNING	1872
content.edge.0d3339a0f52840a3088eb8b1	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.b2602a2517c706f906197e6e.anchor	generated.farm.25b4d8712a378b3a94b41e2b.anchor	121355	134303	-4824	120866	136128	-4824	SCRIPT_CONDITIONAL	dungeon/31100.xml	NATIVE_ROOM_SPANNING	1890
content.edge.0e5d5437fb3ab689a532d0e9	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.73869e4a8432f00797b9d0ee.anchor	generated.farm.8e0b749a8334003e9d88a0c5.anchor	114637	16062	7992	114647	15064	7992	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	999
content.edge.0e8ba6397f239ccacd21b195	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfDevotion	generated.farm.b73f90dd9f0a8fbf1ea1c9a4.anchor	generated.farm.8207454758980f05f3d773a4.anchor	-43209	88762	-4736	-42224	87267	-4736	SCRIPT_CONDITIONAL	dungeon/31099.xml	NATIVE_ROOM_SPANNING	1791
content.edge.0ebb9d9bdeb69479f7bf8dd4	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.58c12a75046452e4b831cec2.anchor	generated.farm.fc3bbc4eeb4e29c0d2d65833.anchor	-14410	81329	-5168	-14416	79585	-5168	SCRIPT_CONDITIONAL	dungeon/31098.xml	NATIVE_ROOM_SPANNING	1745
content.edge.0f1ca2dfdd0312e1c881cb8b	DEVILS_ISLE	DevilsIsle	generated.farm.0b1f91e21cb2b235abb8b3eb.anchor	generated.farm.ff510820d435e13ea81ec3ca.anchor	49082	214093	-3424	49086	214498	-3504	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	413
content.edge.0f48bc17d40376f5065733d0	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePilgrims	generated.farm.9c4a68ea206f4977b1871da8.anchor	generated.farm.57959750134e973f8d5848e8.anchor	46406	120047	-5408	45245	120646	-5408	SCRIPT_CONDITIONAL	dungeon/31096.xml	NATIVE_ROOM_SPANNING	1307
content.edge.0fe5de49bd4a26277237d73d	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.e5ce541bb9ba4283dd13decb.anchor	generated.farm.245c4d2c36c72c11043e56fe.anchor	-9905	-240482	-8160	-10996	-240481	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1092
content.edge.10d5cca5e47722e7f9de8009	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.0e3706c8baf57698997968f7.anchor	generated.farm.7e9733ead1355749a2961b0e.anchor	90280	218357	-5432	90852	219521	-5432	SCRIPT_CONDITIONAL	dungeon/31102.xml	NATIVE_ROOM_SPANNING	1297
content.edge.10f23e8b0ec6ecad0fa275e3	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.c73ba8b86e19409817d24d33.anchor	generated.farm.9f2999152d0bde899d8b5a16.anchor	115975	17355	-2120	115931	17350	-3608	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	1489
content.edge.1122609acde2920e82dd0cfd	DEVILS_ISLE	DevilsIsle	generated.farm.f6b78cd1050f37ba9023d939.anchor	generated.farm.249a7831febb71267b349c4a.anchor	48909	217325	-3584	48903	218874	-3584	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1550
content.edge.1179e0bf61bce5178d381f67	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.5b33ae70cbe06073e909d486.anchor	generated.farm.af15056a326e50744d40b6b4.anchor	-15688	77377	-5168	-16789	77380	-5168	SCRIPT_CONDITIONAL	dungeon/31098.xml	NATIVE_ROOM_SPANNING	1102
content.edge.11bef03bb21e121e89658d7f	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.dcda17343118d6e43aa6d3d4.anchor	generated.farm.1f561880f97126e32e407003.anchor	146474	89960	-5424	145415	89956	-5424	SCRIPT_CONDITIONAL	dungeon/31117.xml	NATIVE_ROOM_SPANNING	1060
content.edge.125266af4a1449af39c0b008	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.387b0be3d56a392ad8b1e89b.anchor	generated.farm.29463d5f8a204936fd6d1f7f.anchor	178760	-10010	-4896	180478	-10428	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	1769
content.edge.12af29ddac0e45c34e5b6736	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.7dfc2c399528baa43266e8c6.anchor	generated.farm.fd374dd39de6508cbf9efba6.anchor	-13390	18124	-4896	-14484	18118	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ROOM_SPANNING	1095
content.edge.131df5f2f8a00e7a6d12bb14	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheHeretic	generated.farm.8551e5f54dd93d0a5c2a517f.anchor	generated.farm.f53cab9a4f34dbadc8e7cba4.anchor	-47156	-239971	-7904	-48245	-239970	-7904	SCRIPT_CONDITIONAL	dungeon/31114.xml	NATIVE_ROOM_SPANNING	1090
content.edge.1371c36af0177461cbc065c7	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.bb7d467de57251fd9ea2aeab.anchor	generated.farm.c6352748a351e6acedffbc6d.anchor	-12367	-245091	-8160	-11982	-243210	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1920
content.edge.142d8d634490128565a61800	DEVILS_ISLE	DevilsIsle	generated.farm.e63eebe6d2e8eb9e622a464b.anchor	generated.farm.7690ff7815711ed728f8fed1.anchor	52593	209968	-2464	52220	210994	-2464	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1092
content.edge.143bcebf429881e9c12309a7	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	entry.abed925b27524fb88e271e46	generated.farm.9e844be5ff4e2478a6997a58.anchor	-19500	13508	-4905	-19091	15232	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ENTRY_TO_FIRST_ROOM	1772
content.edge.14c73d20a9b7e847d644b306	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.8bbe04371658abf29fd994fb.anchor	generated.farm.ecaf1084c8dbb1130b582bf4.anchor	92493	209518	-5432	93740	209221	-5432	SCRIPT_CONDITIONAL	dungeon/31102.xml	NATIVE_ROOM_SPANNING	1282
content.edge.14f63f68e484f5490d589853	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a10b944a62366cf5f20fbc43.anchor	generated.farm.16542edc6c4a46e070e283bb.anchor	115563	18325	928	116362	17808	928	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	952
content.edge.1506eaf8dcef5bb0b36d9720	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.b106f8906a55e56e55238a8a.anchor	generated.farm.d4073cf3c220895dec6ded9e.anchor	-47230	212940	-5080	-45540	213140	-5080	SCRIPT_CONDITIONAL	dungeon/31095.xml	NATIVE_ROOM_SPANNING	1702
content.edge.153aacaf5ecc23d769d59e2d	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.021822d8a1cb8c1c2a32ea67.anchor	generated.farm.c87a68ce2f8a5cc3c464778c.anchor	-21387	81972	-5168	-21391	83075	-5168	SCRIPT_CONDITIONAL	dungeon/31098.xml	NATIVE_ROOM_SPANNING	1104
content.edge.155c9d65478d7a8b437a65fb	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.7a578e8eaccc938841ee3582.anchor	generated.farm.ad73506392073893cbc58889.anchor	-15601	-245092	-8160	-15595	-246178	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1087
content.edge.159eef81994c1d7efd5df5d2	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.d6e14d0aa209ccea45b0d1e2.anchor	generated.farm.d550246a389c6f43379d2036.anchor	124733	133753	-4824	127073	133182	-4824	SCRIPT_CONDITIONAL	dungeon/31100.xml	NATIVE_ROOM_SPANNING	2409
content.edge.16121a96405d4e08643585a2	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.3d7e77b408a6d678ac86110c.anchor	generated.farm.78c86af43e16f4b7f6508cd2.anchor	175360	-11543	-4896	173046	-10940	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	2392
content.edge.161b0d7992ec17a57a98a8f8	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.187426bb30110951b41e0ba9.anchor	generated.farm.42c21eb147079f78824965a1.anchor	-46177	210132	-5080	-47274	210124	-5080	SCRIPT_CONDITIONAL	dungeon/31095.xml	NATIVE_ROOM_SPANNING	1098
content.edge.1632835f46f7a82abaf621c1	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.b30369f621b577fce042a3e8.anchor	45666	212569	-3752	45797	213402	-3752	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	844
content.edge.1651f70f77d72cbba799679a	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.3f09e7b9f6a783e6bf6e2497.anchor	generated.farm.76609c1a29686f09aa087ddb.anchor	182975	-13028	-4896	182570	-14392	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	1423
content.edge.1658b943168b8f66768d1b03	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.42c21eb147079f78824965a1.anchor	generated.farm.7c6e748edc33a7a99e9eb3cc.anchor	-47274	210124	-5080	-47264	211216	-5080	SCRIPT_CONDITIONAL	dungeon/31095.xml	NATIVE_ROOM_SPANNING	1093
content.edge.1689e0c61cd0dee145b8de96	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.f703a3d167addf7061dd5813.anchor	generated.farm.b54585d5af32ec21e2cfb9dd.anchor	-14513	-246175	-8160	-13873	-247777	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	1726
content.edge.16ee7e8a18e055eb3112d885	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.7ab80eb28ebca089ca50c741.anchor	generated.farm.d0f8724d210c1d8272a60fd3.anchor	114652	18498	5984	113717	18309	5984	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	954
content.edge.17944d3dadca2742f4f67f90	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheDisciples	generated.farm.896000f461abfd4566de4180.anchor	generated.farm.602209bcafc49701c110fad8.anchor	177263	-12990	-4896	177248	-11924	-4896	SCRIPT_CONDITIONAL	dungeon/31101.xml	NATIVE_ROOM_SPANNING	1067
content.edge.17b14504594d82eca456935d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.f21fa626e858f6d2ac7bae98.anchor	generated.farm.2fada487fac12271c0037c27.anchor	112839	15207	-640	113827	14502	-640	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	1214
content.edge.18208dd7eb3498d78177ed8e	DEVILS_ISLE	DevilsIsle	generated.farm.97b1b84919a2b242be257b4b.anchor	generated.farm.0c3d5b9b9615274b1783c86a.anchor	43852	215115	-3904	43854	216418	-3904	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1304
content.edge.183e49a642630fa3355fcdf7	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheApostate	generated.farm.5aea64959cc3502b4b0d8f42.anchor	generated.farm.072a51911bfa6e6e8cfd555c.anchor	-14509	-245091	-8160	-14510	-242720	-8160	SCRIPT_CONDITIONAL	dungeon/31116.xml	NATIVE_ROOM_SPANNING	2372
content.edge.18b85f156c6f3afada09be29	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.8e6a36e274c4d89be92e1b2f.anchor	generated.farm.403a97d5d0f4793379684a51.anchor	113111	16856	-640	112654	16058	-640	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	920
content.edge.18e42eee78a7a7d0a54fb157	DEVILS_ISLE	DevilsIsle	generated.farm.3f1497cd3cf69b18164eb3d8.anchor	generated.farm.e20d55d2d2c4588c8a08d2ff.anchor	45282	216235	-3904	45333	217147	-3920	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	914
content.edge.1976fef484a79afa51bae474	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.a83989a52d6a07fc441551d1.anchor	generated.farm.340044959286187ac023ca93.anchor	-10028	19486	-4896	-11032	18109	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ROOM_SPANNING	1705
content.edge.197ac56e773c14b908d50e0d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.0342f2ab29359668ef4eb46b.anchor	generated.farm.3413c5fcc9c6f53a135987ee.anchor	114647	16068	-2120	114648	16079	-3608	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NATIVE_ROOM_SPANNING	1489
content.edge.1987c14b8d0ee0857c01c733	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.6c1f8868af8fe2f7ca6a5c73.anchor	generated.farm.d8b1462dc0bd83a6da563d9b.anchor	-12668	21984	-4896	-13387	23811	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ROOM_SPANNING	1964
content.edge.198cbe57df59c993a3e499e9	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.9e844be5ff4e2478a6997a58.anchor	generated.farm.30d33bf4c637d6c2112a24eb.anchor	-19091	15232	-4896	-17937	14633	-4896	SCRIPT_CONDITIONAL	dungeon/31118.xml	NATIVE_ROOM_SPANNING	1301
content.edge.19d460863fbc5183d6b54a7d	DEVILS_ISLE	DevilsIsle	generated.farm.2fe934bf9b1f2ea6ecf22537.anchor	generated.farm.dbb270207b4530672de64be5.anchor	46625	220505	-3584	45055	220422	-3584	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1573
content.edge.19f3c31cd421c6e3576016e3	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheHeretic	generated.farm.9eb17f02f0375d3bc9173adb.anchor	generated.farm.420e0649ca6d8ecf25fb5ab2.anchor	-50434	-239963	-7904	-51880	-240364	-7904	SCRIPT_CONDITIONAL	dungeon/31114.xml	NATIVE_ROOM_SPANNING	1501
content.edge.1a1fbf19aaac191904f02721	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	entry.303d4d2f31fbc63366b05fd5	generated.farm.55498f75b3f89b093438b5d2.anchor	118308	132800	-4833	120089	133469	-4824	SCRIPT_CONDITIONAL	dungeon/31100.xml	NATIVE_ENTRY_TO_FIRST_ROOM	1903
content.edge.1b546fbbd146afae93d3480e	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.b49400574ce87ac955dba4d9.anchor	generated.farm.ac2cef4d607bd471546c7d3f.anchor	-19505	86172	-5168	-21390	87674	-5168	SCRIPT_CONDITIONAL	dungeon/31098.xml	NATIVE_ROOM_SPANNING	2411
content.edge.1c280f5ae3cba48186bb2cf3	DEVILS_ISLE	DevilsIsle	generated.farm.32ffd656856492185c94d6c7.anchor	generated.farm.93d3857fae924cae1a747693.anchor	47437	211609	-3592	47894	212506	-3344	NORMAL	data/teleporters/town/30080.xml	NATIVE_ROOM_SPANNING	1037
content.edge.1c52415c4c54a68588e79018	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.f302fa8f87350d4463c0cb19.anchor	generated.farm.500370478e36f602011a2304.anchor	-47263	215822	-5080	-47950	217267	-5080	SCRIPT_CONDITIONAL	dungeon/31095.xml	NATIVE_ROOM_SPANNING	1600
content.edge.1cb27ed262649bf2c987816d	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	entry.a63d67f78a83b3a0ddc6af59	generated.farm.f9c1843c0c6b0bf4a5ac4271.anchor	140404	79678	-5431	140784	81694	-5424	SCRIPT_CONDITIONAL	dungeon/31117.xml	NATIVE_ENTRY_TO_FIRST_ROOM	2052
