connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.2e4bb7aef61f8945536ed934	46423	205792	-3616	0	51773	214789	-4004	0
content.bridge.e4707ecb40556fe8b4155f49	46423	205792	-3616	0	51281	215080	-3744	0
content.bridge.7710d2390974210c4ffb3a52	46423	205792	-3616	0	55005	211856	-3880	0
content.bridge.4e78be5c9bd605f202d7907d	46423	205792	-3616	0	49468	215909	-3584	0
content.bridge.bc8958c2067edc26c339ea54	46423	205792	-3616	0	52518	214410	-4216	0
content.bridge.ee40ef2980bc65eb8efbb4cd	46423	205792	-3616	0	54982	211998	-3880	0
content.bridge.564f9ac9b9ce7503a53f9ba5	44926	206189	-3712	0	45333	217147	-3920	0
content.bridge.fc03462f7baed08e66885fad	46423	205792	-3616	0	52214	215156	-3336	0
content.bridge.817e6d1c5e642fef89aefd7e	44926	206189	-3712	0	46743	217545	-3752	0
content.bridge.00ecb79caed08e1b6dc6c1b6	44926	206189	-3712	0	43856	217725	-3904	0
content.bridge.43bd04cee92219c9eb363f5e	44926	206189	-3712	0	45373	217816	-3952	0
content.bridge.a8f181209442559c6056d794	46423	205792	-3616	0	48909	217325	-3584	0
content.bridge.b8b98b9383500f0c61a6fc14	46423	205792	-3616	0	55163	213986	-4216	0
content.bridge.7dc87836b0f3b0f960d801e4	46423	205792	-3616	0	53438	215871	-4056	0
content.bridge.aa8b331a496ab661ff35a64d	44926	206189	-3712	0	43611	218592	-3824	0
content.bridge.2012100e7146d298db78e8da	46423	205792	-3616	0	55166	215094	-4216	0
content.bridge.bddd567b124deebdc358bfee	46423	205792	-3616	0	52220	217250	-3336	0
content.bridge.cdcf377f4651761aa3b3ef24	44926	206189	-3712	0	43360	219055	-3904	0
content.bridge.310adc0f7bad40cd5838b5ec	44926	206189	-3712	0	48903	218874	-3584	0
content.bridge.b6f33ce0781468b5d7d1531f	46423	205792	-3616	0	55101	216166	-4056	0
content.bridge.77ac9e475a3f73b454f64e06	44926	206189	-3712	0	48317	219987	-3584	0
content.bridge.40f5b59eabcb79df45e79eb0	44926	206189	-3712	0	45055	220422	-3584	0
content.bridge.53ba0e92aa587dae19b87098	44926	206189	-3712	0	46625	220505	-3584	0
content.bridge.685b17f9a2b86d96a4786560	44926	206189	-3712	0	49441	220257	-3584	0
content.bridge.befad9048cea2b0d1be09be6	44926	206189	-3712	0	48233	220896	-3584	0
