connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.seed.retry.f4c679ccddbe7f5fb0ce730c	118404	15988	832	0	115566	15108	2952	0
content.seed.retry.8cf52dc8e2980025385bc3cd	110848	16154	-2120	0	113892	17589	-640	0
content.seed.retry.f68c02c50e733a53a7be6ce1	110848	16154	-2120	0	113827	14502	-640	0
content.seed.retry.eb22c2ae76d115b01bdfe36a	110848	16154	-2120	0	114647	16068	-2120	0
content.seed.retry.8f7a9dc480f2cafb517e5d21	114649	11115	-5120	0	115968	14730	-5096	0
content.seed.retry.15687fc2a721c843f59e876d	118525	16455	5984	0	114688	16080	5984	0
content.seed.retry.8e0937d9c90056775ff1860b	114649	11115	-5120	0	113343	14754	-5096	0
content.seed.retry.dfc9eca4ce881652d1d18144	110848	16154	-2120	0	114563	16496	-640	0
content.seed.retry.f35fba5c620174fedbc0c2e9	110848	16154	-2120	0	112925	17804	928	0
content.seed.retry.0a93d42869abced5ebfd5135	110848	16154	-2120	0	113332	17389	-5096	0
content.seed.retry.909cc0d961564551eabf0272	114649	11115	-5120	0	113409	14811	-3608	0
content.seed.retry.a83a6536e5d11fdd766e679e	114649	11115	-5120	0	115906	14853	-3608	0
content.seed.retry.9e8f31181b79ad7b543b6dc3	114649	11115	-5120	0	113345	14741	-2120	0
content.seed.retry.49d8e05fcf850ea21781ceee	114649	11115	-5120	0	115958	14775	-2120	0
content.seed.retry.aab0f24472f98cf0273fff69	114649	11115	-5120	0	114648	16079	-3608	0
content.seed.retry.7cba28ec796463b694a6b887	114649	11115	-5120	0	113827	14502	-640	0
content.seed.retry.eb651d9a8b740b42268f21a0	114649	11115	-5120	0	115430	14533	-640	0
content.seed.retry.57506761d1d3373166cd4e22	114649	11115	-5120	0	114647	16068	-2120	0
content.seed.retry.da6fce594cc839aff363d7ba	114649	11115	-5120	0	116180	15225	-640	0
content.seed.retry.bddddb659d4329411e606e80	114649	11115	-5120	0	114724	15551	-640	0
content.seed.retry.80e964f6798b6f7b3d0e31bd	135580	19467	-3424	0	116631	16046	-640	0
content.seed.retry.d147efa16322bb2fb105d5da	135580	19467	-3424	0	116405	16862	-640	0
content.seed.retry.848c000fd40b034b214fb3bc	135580	19467	-3424	0	115975	17355	-2120	0
content.seed.retry.06af13f3d6a3a62d61ed43ec	135580	19467	-3424	0	115931	17350	-3608	0
content.seed.retry.f80078e4ee703a68791db146	135580	19467	-3424	0	116362	17808	928	0
content.seed.retry.ea6efe425606bffa6151ad2c	135580	19467	-3424	0	115958	17421	-5096	0
content.seed.retry.fb2c98b210b425b7cf7914de	135580	19467	-3424	0	116180	15225	-640	0
content.seed.retry.f5526b3bb57ea50ee34917d3	135580	19467	-3424	0	115906	14853	-3608	0
content.seed.retry.d0096865d6c520aa87406bf9	135580	19467	-3424	0	115958	14775	-2120	0
content.seed.retry.fc58d6f08a77c6d6148ca293	135580	19467	-3424	0	115968	14730	-5096	0
content.seed.retry.62cfbc6bf7b137ccfdf93b28	135580	19467	-3424	0	115497	17591	-640	0
content.seed.retry.641584d63372ca611784854b	135580	19467	-3424	0	116334	14373	928	0
content.seed.retry.8a8c51b14b71923399432553	156898	11217	-4032	0	116631	16046	-640	0
content.seed.retry.4243d98086aacc269db6a66e	156898	11217	-4032	0	116334	14373	928	0
content.seed.retry.a0d5e59feae5d9510d9ede34	156898	11217	-4032	0	116405	16862	-640	0
content.seed.retry.be4f22113f6d1fb316900c78	156898	11217	-4032	0	116180	15225	-640	0
content.seed.retry.c3ce360e5c1c0bf7022ce717	156898	11217	-4032	0	115968	14730	-5096	0
content.seed.retry.d18ec62322e63b09c7399028	156898	11217	-4032	0	115958	14775	-2120	0
content.seed.retry.efafe8604ee7ebb0341e5c1d	156898	11217	-4032	0	115906	14853	-3608	0
content.seed.retry.c79a4b714285b5a3f79d3400	156898	11217	-4032	0	116362	17808	928	0
content.seed.retry.ce0d17a0f664a23600b06efc	156898	11217	-4032	0	115958	17421	-5096	0
content.seed.retry.46de646c6d34e3c4b09545b4	156898	11217	-4032	0	115975	17355	-2120	0
content.seed.retry.d3150f63ef22d7d8a578447a	156898	11217	-4032	0	115931	17350	-3608	0
content.seed.retry.ae81fcba59464d95d2750b3e	156898	11217	-4032	0	115926	15866	928	0
content.seed.retry.003e47f0c096e3a597fbef9a	146440	46723	-3400	0	116362	17808	928	0
content.seed.retry.7e2ec58f4ad25d0782a4271e	146440	46723	-3400	0	115563	18325	928	0
content.seed.retry.568cfae2059db8f0c909f0aa	146440	46723	-3400	0	115958	17421	-5096	0
content.seed.retry.e18a9116fe40bb662534ac23	146440	46723	-3400	0	115975	17355	-2120	0
content.seed.retry.d61b1d9ff00a9083ca0c1fd6	146440	46723	-3400	0	115931	17350	-3608	0
content.seed.retry.b4556a46b9b421170b04e51b	146440	46723	-3400	0	116405	16862	-640	0
content.seed.retry.752be398910ebbe57777dbe8	146440	46723	-3400	0	115497	17591	-640	0
content.seed.retry.34b74b1b86a42515f3db57d6	146440	46723	-3400	0	116360	17765	5984	0
content.seed.retry.59d8ca5f6eb749567d8b4927	146440	46723	-3400	0	116631	16046	-640	0
content.seed.retry.7c24518fb988afa79c7f8428	146440	46723	-3400	0	114624	18491	2952	0
content.seed.retry.bb35cc5cfd5b38440902365c	146440	46723	-3400	0	116114	16672	3960	0
content.seed.retry.e24733853f4de1d4acef98ee	146440	46723	-3400	0	115584	17252	4976	0
content.seed.retry.5ab23f77ef163da193a9a1e9	114306	86573	-3112	0	114624	18491	2952	0
content.seed.retry.100c9cda4cada8f477795f12	114306	86573	-3112	0	113725	18327	928	0
content.seed.retry.bb6e6c512e776d37caf0a953	114306	86573	-3112	0	115563	18325	928	0
content.seed.retry.97e51d7427ddc38cdbb76b03	114306	86573	-3112	0	114652	18498	5984	0
content.seed.retry.c7d2d07b83a28a9ea3704ec3	114306	86573	-3112	0	113717	18309	5984	0
content.seed.retry.95b1a02b5ae448a1b49b40d2	114306	86573	-3112	0	112925	17804	928	0
content.seed.retry.e5da6f92a41f5c256e93815c	114306	86573	-3112	0	116362	17808	928	0
content.seed.retry.83d6e67e82abd1e5b27b9f12	114306	86573	-3112	0	113892	17589	-640	0
content.seed.retry.800f53df6c52ca8919baaf14	114306	86573	-3112	0	115497	17591	-640	0
content.seed.retry.757f2315900d13458fcfdaf0	114306	86573	-3112	0	115958	17421	-5096	0
content.seed.retry.330c1d8a887f39a31d1c7bad	114306	86573	-3112	0	113332	17389	-5096	0
content.seed.retry.e9a879ad18a75cd9d4af10df	114306	86573	-3112	0	113392	17344	-3608	0
content.seed.retry.a3b6ad7f6812d173d938310f	183985	61424	-3992	0	116362	17808	928	0
content.seed.retry.3db2ead4e9de2511953d7991	183985	61424	-3992	0	115563	18325	928	0
content.seed.retry.fe974a4a6284502339a83c76	183985	61424	-3992	0	116405	16862	-640	0
content.seed.retry.3400aa71eef4605330a65613	183985	61424	-3992	0	115958	17421	-5096	0
content.seed.retry.df52ab9bd151f92bd7089924	183985	61424	-3992	0	115975	17355	-2120	0
content.seed.retry.727c87dfa7daba8add552dd6	183985	61424	-3992	0	115931	17350	-3608	0
content.seed.retry.16d478a6e7ba1745263d76a7	183985	61424	-3992	0	116360	17765	5984	0
content.seed.retry.8edf14c15b5eeb63e3368015	183985	61424	-3992	0	116631	16046	-640	0
content.seed.retry.f4417755cf08fa321931228e	183985	61424	-3992	0	115497	17591	-640	0
content.seed.retry.9a1da69ffaec85b08e92296a	183985	61424	-3992	0	116114	16672	3960	0
content.seed.retry.03e4cd4b4c5e3cd4b2f95fdf	183985	61424	-3992	0	114624	18491	2952	0
content.seed.retry.2fcd0685ad361ffeccd99fdb	183985	61424	-3992	0	115584	17252	4976	0
content.seed.retry.62f2567ab9131bd39a100b87	191754	56760	-7624	0	116362	17808	928	0
content.seed.retry.1df3eb5660b9bfed22f2d789	191754	56760	-7624	0	115958	17421	-5096	0
content.seed.retry.2d14ec37b01e58698e5d6b53	191754	56760	-7624	0	116405	16862	-640	0
content.seed.retry.77d3223167b3382bd0e5ba43	191754	56760	-7624	0	115931	17350	-3608	0
content.seed.retry.9ba304a4a014baee6280be34	191754	56760	-7624	0	115975	17355	-2120	0
content.seed.retry.5fa874e1229c2b5c8422d3d3	191754	56760	-7624	0	116631	16046	-640	0
content.seed.retry.bfb35e0482e3d06569eda02a	191754	56760	-7624	0	115563	18325	928	0
content.seed.retry.a6f3f01439425a49a07dccc8	191754	56760	-7624	0	116360	17765	5984	0
content.seed.retry.d39db622d63bfdabda413890	191754	56760	-7624	0	115497	17591	-640	0
content.seed.retry.7e696d8f09d9e0e8f7b8bd6e	191754	56760	-7624	0	116114	16672	3960	0
content.seed.retry.e13b6f581f97b0c5d477d984	191754	56760	-7624	0	116180	15225	-640	0
content.seed.retry.b46782f848ce0a9e1bf2d0c6	191754	56760	-7624	0	115926	15866	928	0
content.seed.retry.5a3966fd935ea233e70518c5	166182	91560	-3168	0	116362	17808	928	0
content.seed.retry.ad32941a72382b7ecfb31e13	166182	91560	-3168	0	115563	18325	928	0
content.seed.retry.b0201a03991695df552c117a	166182	91560	-3168	0	116360	17765	5984	0
content.seed.retry.3e041511151b7150962c33e9	166182	91560	-3168	0	115958	17421	-5096	0
content.seed.retry.bdb93a4b2e79e2a23df2e8c9	166182	91560	-3168	0	115975	17355	-2120	0
content.seed.retry.8e548c61f1def9b985e535af	166182	91560	-3168	0	115931	17350	-3608	0
content.seed.retry.500d20247bc7145e32f999ed	166182	91560	-3168	0	114624	18491	2952	0
content.seed.retry.edd5a9663a62274cb753a469	166182	91560	-3168	0	115497	17591	-640	0
content.seed.retry.81576c2c805dd41ca7f5e39c	166182	91560	-3168	0	116405	16862	-640	0
content.seed.retry.d2fde70f3d57b92a5835a225	166182	91560	-3168	0	114652	18498	5984	0
content.seed.retry.6b59dc1d3f5297b472cb325a	166182	91560	-3168	0	113725	18327	928	0
content.seed.retry.560dfc8b99eb9c12d31d623b	166182	91560	-3168	0	115584	17252	4976	0
content.seed.retry.994b72e08616087e6ce3e810	73579	142709	-3768	0	113725	18327	928	0
content.seed.retry.196f8374238354ee377f311a	73579	142709	-3768	0	114624	18491	2952	0
content.seed.retry.9f7a2cd54ab93ac1b6b6955d	73579	142709	-3768	0	112925	17804	928	0
content.seed.retry.537daa7fd77405579f011c51	73579	142709	-3768	0	113717	18309	5984	0
content.seed.retry.9d8fae1d239713b7ad7ff6f4	73579	142709	-3768	0	114652	18498	5984	0
content.seed.retry.9e2ea87076173177bdcde83c	73579	142709	-3768	0	112930	17774	5984	0
content.seed.retry.1de136e626e812a4092290ee	73579	142709	-3768	0	115563	18325	928	0
content.seed.retry.59aa757fc031e614e684d6fd	73579	142709	-3768	0	113332	17389	-5096	0
content.seed.retry.c56633e73e3bb409a06b0150	73579	142709	-3768	0	113892	17589	-640	0
content.seed.retry.1a9cd262dbd781fdba32c260	73579	142709	-3768	0	113392	17344	-3608	0
content.seed.retry.4ea498d6f5a9439873b6d2c3	73579	142709	-3768	0	114402	17854	6992	0
content.seed.retry.404e852a8e4da86e192e8316	73579	142709	-3768	0	114402	17854	6992	0
content.seed.retry.08113cfa7e400cd03b7fe273	-87328	142266	-3640	0	112925	17804	928	0
content.seed.retry.1a003294bf8ba5326e50d8d6	-87328	142266	-3640	0	112410	17002	5984	0
content.seed.retry.585aadbf6abcfc08bcf70dbb	-87328	142266	-3640	0	112930	17774	5984	0
content.seed.retry.3304c9221da22ea7728fd7af	-87328	142266	-3640	0	113725	18327	928	0
content.seed.retry.aa2f5df5054f685790012b3d	-87328	142266	-3640	0	112222	16061	5984	0
content.seed.retry.751e63c363223d5a8aac7207	-87328	142266	-3640	0	113332	17389	-5096	0
content.seed.retry.71ee0bc4cc2422779c9326d4	-87328	142266	-3640	0	113717	18309	5984	0
content.seed.retry.1f13552e01fbb8723b1c07ec	-87328	142266	-3640	0	113392	17344	-3608	0
content.seed.retry.db50c09e1193c3ad5ae54459	-87328	142266	-3640	0	113111	16856	-640	0
content.seed.retry.dc8b3fdb456438cffd7933c2	-87328	142266	-3640	0	112654	16058	-640	0
content.seed.retry.f3629d23f18ca01cf9299e03	-87328	142266	-3640	0	113499	17170	1944	0
content.seed.retry.8569390cc3d12c5bffbdb1ce	-87328	142266	-3640	0	113025	16454	2952	0
