connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.ad671590137bdd840ce16b3e	VALID_PATH	4236	21	328	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.41f1a46483769d2f52f0b2c2	VALID_PATH	3311	17	386	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6987fdf541d8c1cf9ce51770	VALID_PATH	3852	17	328	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.04fcefef927b445710ddd0a0	VALID_PATH	3038	9	412	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.aa4c6c03c5eee60e4c19b8ce	NO_PATH_WITHIN_BUFFER	0	0	414	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3727a38ddb5e71e6e7255ec1	NO_PATH_WITHIN_BUFFER	0	0	416	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7b4d701b69e3f680dbc3e6bc	VALID_PATH	3623	17	394	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1ff7f936a8d1eb2cd3f9d947	VALID_PATH	3379	11	410	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.92e2d3e283f4b5b62bc2b912	VALID_PATH	3598	13	392	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f3046b6f330ab578174fe63b	NO_PATH_WITHIN_BUFFER	0	0	348	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0183a940e53752b993c116e9	VALID_PATH	3379	9	412	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.564b897ec5f13c5d06e30581	NO_PATH_WITHIN_BUFFER	0	0	414	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.00208ec7d229dad5b720c195	NO_PATH_WITHIN_BUFFER	0	0	374	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.65ab4c5a955075ed8c69e701	VALID_PATH	4603	17	404	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b00b9496a87e9a4b2d9f8ce0	VALID_PATH	3768	9	440	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a585963f6da997c92f11c2be	NO_PATH_WITHIN_BUFFER	0	0	378	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0b66a32b52fcafb7b6f2f87b	NO_PATH_WITHIN_BUFFER	0	0	460	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.26884632153ac472ef7b2f90	VALID_PATH	3533	11	476	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.46e1fe8eb4a7a22231eabb4b	VALID_PATH	4977	33	388	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d4c1dfb91408b6bcf23b68d0	NO_PATH_WITHIN_BUFFER	0	0	378	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.21b2a288ee6b8b83f97f1d42	NO_PATH_WITHIN_BUFFER	0	0	472	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3854ee34d1e323ab30f28dcf	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	502	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3e7086454a9219e5e5ca9db6	VALID_PATH	5019	21	388	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bd29c1688610babbfa3b9ab8	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	518	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.996ef0e8d9f8adbb36048f74	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	502	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.980fd9843f1fcfc2eb7158c8	NO_PATH_WITHIN_BUFFER	0	0	408	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4e17d682cf7b27516750237e	VALID_PATH	5101	21	452	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9b981a10122ac80a24173359	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	512	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f017c9ec71f3a83d314c92f8	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	548	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7febb14231625673ff5b24e2	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	502	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.604ec6d9a29f0fd9288adf3d	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	562	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a6ddcf9d7a550979affc5cec	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	562	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e5ba44bc26802e1e09a1c531	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	564	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.56996f35613b2b32ec554d9c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	596	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bda6446b0f9dea4b444d9a3b	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	638	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.582c5e52c878692ed4da54d0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	640	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.85bf6911810d83bf480294d6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	548	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b1aa5f3cabb7311da581bc65	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	700	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.07c7e469277fc18338c85a15	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	640	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7154347470cdf36c7b6447c7	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	680	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.97881c0f30f56d243902bf75	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	776	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9c256bfca7793ef5015326f1	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	778	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8fca4352991900ffca0d3907	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	926	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c6c59514b3b6767c4ae48754	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	928	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6598ae692cfa528d8df85e1c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	854	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5dfc024ccae9dce1c2e4fb1a	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1086	500	0	0	[]	[]	STATIC_XML_CLEAR
