connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.df53d562bd29b7e5160a2f53	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1300	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2e4bb7aef61f8945536ed934	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1188	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e4707ecb40556fe8b4155f49	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1224	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7710d2390974210c4ffb3a52	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1136	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4e78be5c9bd605f202d7907d	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1328	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bc8958c2067edc26c339ea54	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1140	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ee40ef2980bc65eb8efbb4cd	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1134	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.564f9ac9b9ce7503a53f9ba5	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1434	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.fc03462f7baed08e66885fad	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1234	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.817e6d1c5e642fef89aefd7e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.00ecb79caed08e1b6dc6c1b6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1506	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.43bd04cee92219c9eb363f5e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1518	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a8f181209442559c6056d794	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1504	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b8b98b9383500f0c61a6fc14	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1156	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7dc87836b0f3b0f960d801e4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1322	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.aa8b331a496ab661ff35a64d	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1616	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2012100e7146d298db78e8da	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bddd567b124deebdc358bfee	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1496	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cdcf377f4651761aa3b3ef24	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1672	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.310adc0f7bad40cd5838b5ec	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1650	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b6f33ce0781468b5d7d1531f	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1360	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.77ac9e475a3f73b454f64e06	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1790	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.40f5b59eabcb79df45e79eb0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1844	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.53ba0e92aa587dae19b87098	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1854	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.685b17f9a2b86d96a4786560	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1824	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.befad9048cea2b0d1be09be6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1904	500	0	0	[]	[]	STATIC_XML_CLEAR
