connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.9276d570e3c8316d3ecfd9cb	113725	18327	928	0	114624	18491	2952	0
content.bridge.7f1cd9210539311a7371e41c	114652	18498	5984	0	115193	16587	6992	0
content.bridge.33216045c2efa74a438c9894	114665	16494	928	0	114478	17472	2952	0
content.bridge.174e076d8812563e30e7a318	114665	16494	928	0	114483	17487	2952	0
content.bridge.d411154a0a45b07dcaa8049a	112948	14381	928	0	113150	15418	2952	0
content.bridge.4fd1f6be11d4441299a7f180	114647	16068	-2120	0	115906	14853	-3608	0
content.bridge.f89e31ad237f4e8e94ea4b96	114647	16068	-2120	0	113409	14811	-3608	0
content.bridge.cddae96a35cbd6259963b2ad	114647	16068	-2120	0	113392	17344	-3608	0
content.bridge.203fab6eb35146167cf11f74	114647	16068	-2120	0	115931	17350	-3608	0
content.bridge.2885efadf4ae95ccf54082dc	115975	17355	-2120	0	114648	16079	-3608	0
content.bridge.e7506452ab6df541312d12bc	115568	13868	928	0	115566	15108	2952	0
content.bridge.507e4249626cc2488760b5c5	115568	13868	928	0	115566	15108	2952	0
content.bridge.78695ee54a42d2f115371dcb	116364	14361	5984	0	114688	16080	5984	0
content.bridge.be0da8af5379f4688b2589db	114648	13646	5984	0	114184	14863	3960	0
content.bridge.1ed7966d46b6ba7e29389da1	114652	18498	5984	0	115156	17252	3960	0
content.bridge.9c79231dd68b0f4a05ccc1ad	112222	16061	5984	0	113632	16109	7992	0
content.bridge.69316c7ef1665f3c1e7ff7fe	114648	13646	5984	0	114647	15064	7992	0
content.bridge.e8da0d4404d120b6069410b4	114652	18498	5984	0	114612	17074	7992	0
content.bridge.63b30f8265db7f3cf034242d	115569	13828	5984	0	115833	15575	3960	0
content.bridge.43edd6afcd095d437387acc6	116360	17765	5984	0	115628	16025	7992	0
content.bridge.f217d92b88292a76220c95fb	115958	14775	-2120	0	115968	14730	-5096	0
content.bridge.eaca3615757c02bc42d2a6ab	115975	17355	-2120	0	115958	17421	-5096	0
content.bridge.4d15e837027eb34fe7ccce56	114665	16494	928	0	114670	16055	3960	0
content.bridge.f48c3ce07ba5bf65196f969e	116364	14361	5984	0	116114	16672	3960	0
content.bridge.eadb5c6cf1f215d51ecb2c93	112222	16061	5984	0	114637	16062	7992	0
content.bridge.9cf280c9523a8d70f4538758	114647	16068	-2120	0	113343	14754	-5096	0
content.bridge.6994c4f5248161d502a4a29d	114647	16068	-2120	0	113332	17389	-5096	0
