connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.0eebdb42809082ea348a1794	145396	81930	-5424	0	147889	83885	-5424	0
content.bridge.6f33b70ab188219e1005f8cc	118710	183951	-5432	0	121896	184315	-5432	0
content.bridge.2ef61d4a321b4e1af64e4150	-50709	-246291	-7904	0	-50738	-243080	-7904	0
content.bridge.e1ec0737e1717ada8e7ad4dc	141168	86796	-5424	0	140782	89990	-5424	0
content.bridge.ac451c7b7b30da68f3c0542d	-44823	83332	-4736	0	-41616	83717	-4736	0
content.bridge.88a1eb33c4e485025d7defec	-45486	86249	-4736	0	-46218	89396	-4736	0
content.bridge.c68c2626ff7c203c81b170fc	182570	-14392	-4896	0	182959	-17605	-4896	0
content.bridge.2f667d7bcbfeb4fd5d60151c	85896	213808	-5432	0	89136	213827	-5432	0
content.bridge.e4419cdb0b1e1e3f82e16ff2	-16733	13822	-4896	0	-13396	13502	-4896	0
content.bridge.4be1c630ea081a410f6e4f7e	-48536	-246909	-7904	0	-48233	-250273	-7904	0
content.bridge.7a28f58720ae96ca1c4eae39	115920	177382	-5432	0	116224	174010	-5432	0
content.bridge.b8df4129ae9b02a63c64ce30	-17812	17492	-4896	0	-14484	18118	-4896	0
content.bridge.97e297e5fe889956dc8e06a9	-20732	84351	-5168	0	-21390	87674	-5168	0
content.bridge.d5d009a2ba9ed7c9875e85b2	-45486	86249	-4736	0	-43209	88762	-4736	0
content.bridge.e129b50209af1b025b47d3fa	16323	-248197	-9576	0	19719	-248499	-9576	0
content.bridge.80c701a7b9b222c3c17d8357	-45486	86249	-4736	0	-42224	87267	-4736	0
content.bridge.96deca3ed6b3385131c966bf	141168	86796	-5424	0	144416	85733	-5424	0
content.bridge.50b7a0389a51b7c6601196ff	85896	213808	-5432	0	89138	214899	-5432	0
content.bridge.738997d9c8341cb9f2a3f231	145396	81930	-5424	0	145408	85382	-5424	0
content.bridge.dd2aae91d59e9795d11c0279	-44823	83332	-4736	0	-41614	84806	-4736	0
content.bridge.0d2104740b655b017011017e	145396	81930	-5424	0	146485	85380	-5424	0
content.bridge.2297a1303bdd0affd93ad411	-41862	213494	-5080	0	-44354	210856	-5080	0
content.bridge.06aff9ffc53975a1f3302d94	-48536	-246909	-7904	0	-47156	-250267	-7904	0
content.bridge.a46eb15ffe9d36df71f277f8	-20732	84351	-5168	0	-18222	86977	-5168	0
content.bridge.900c289a771e06cbe3d5e981	115920	177382	-5432	0	117300	174004	-5432	0
content.bridge.6f7f8a98b48bca895f6075f5	16323	-248197	-9576	0	13672	-245687	-9576	0
content.bridge.fd667f7299dd7ede062c7de2	-41862	213494	-5080	0	-45540	213140	-5080	0
content.bridge.63e2aa03950fe83c43a6906d	115920	177382	-5432	0	112238	177026	-5432	0
content.bridge.71a231ecba7c09c787fd26e6	-48536	-246909	-7904	0	-52221	-247256	-7904	0
content.bridge.dde350aac9fcf98a517222cd	16323	-248197	-9576	0	15956	-244509	-9576	0
content.bridge.16de714817b9e4f4c8044849	85511	211965	-5432	0	88049	209228	-5432	0
content.bridge.1079b73b7d40a29ee433e77a	-48536	-246909	-7904	0	-44659	-247170	-7904	0
content.bridge.a3f222ea147a08a229166df3	-16733	13822	-4896	0	-13390	15957	-4896	0
content.bridge.203f12d2609e615afeaad803	180478	-10428	-4896	0	182948	-7306	-4896	0
content.bridge.61b39ea62d1ef2428a7eda54	-50709	-246291	-7904	0	-52457	-242696	-7904	0
content.bridge.fcaa0ac26cc8745fb4f8f8be	141168	86796	-5424	0	145074	88092	-5424	0
content.bridge.ba77d29dbe80136906dcc188	145396	81930	-5424	0	149585	81794	-5424	0
content.bridge.85b05b9a1827b52740c8dcca	115920	177382	-5432	0	118397	173999	-5432	0
content.bridge.40ff68fbb09db3b5c6072021	145396	81930	-5424	0	149196	80090	-5424	0
content.bridge.44d0721b44e09def4e68c298	-48536	-246909	-7904	0	-45005	-244579	-7904	0
content.bridge.dd9ac676e00f4aa7ff20b8d8	117657	180692	-5432	0	121900	179704	-5432	0
content.bridge.a2cb4af4191d0f845b9de806	85511	211965	-5432	0	89880	212008	-5432	0
content.bridge.34254de1b9b463b10d9d65bd	-17812	17492	-4896	0	-13390	18124	-4896	0
content.bridge.80a1a2e4cc6c305db400e4d6	-41862	213494	-5080	0	-46173	214732	-5080	0
content.bridge.844894a07d14f656469342a5	16323	-248197	-9576	0	17568	-243851	-9576	0
content.bridge.8dd65c1876dffb21e99eb208	85511	211965	-5432	0	89866	210670	-5432	0
content.bridge.c280d0d665a2056ea62b79ee	85511	211965	-5432	0	89134	209218	-5432	0
content.bridge.f5516021fc9d0d413034dd50	-16788	83077	-5168	0	-16786	87677	-5168	0
content.bridge.4969aafa1b2466cfbb55c899	117295	178619	-5432	0	121895	178629	-5432	0
content.bridge.af7ea99f8d6d53376796616a	-43004	210862	-5080	0	-47230	212940	-5080	0
content.bridge.042bd5817d8a9ab3dd2785d4	-17812	17492	-4896	0	-13399	19199	-4896	0
content.bridge.05ebc5baeedcc9f17fa2f5d7	-48536	-246909	-7904	0	-47153	-242214	-7904	0
content.bridge.8d6dc30db1bad6417be0e5a0	85896	213808	-5432	0	89476	217152	-5432	0
content.bridge.f049fa6fb36f207477a5c732	-41862	213494	-5080	0	-46172	215824	-5080	0
content.bridge.492c4b4af5f4623ea5d8a312	16323	-248197	-9576	0	18640	-243874	-9576	0
content.bridge.61a4d80b2712548b1c2b9e2b	-48536	-246909	-7904	0	-44945	-250272	-7904	0
content.bridge.a8a955d6c1d6b90a6a6aa6b4	85896	213808	-5432	0	90549	215591	-5432	0
content.bridge.22c17bfad33e315163cc185c	-45486	86249	-4736	0	-41610	89400	-4736	0
content.bridge.6a6ea8f860469cc9f69ad506	16323	-248197	-9576	0	20722	-245754	-9576	0
content.bridge.dcba91da3a9fc8f9cd369223	-41862	213494	-5080	0	-41951	218542	-5080	0
content.bridge.22da5b3b1a7f42bdb2467745	16323	-248197	-9576	0	21477	-248530	-9576	0
content.bridge.7796dac3bb89d7e540144c27	117295	178619	-5432	0	121910	176240	-5432	0
content.bridge.dd74f8913ba7f54646a5f33c	141168	86796	-5424	0	145415	89956	-5424	0
content.bridge.3866efa9f5418180080e81ce	-50709	-246291	-7904	0	-48634	-241366	-7904	0
content.bridge.8e70cb9115ace3a5fce7ff97	115920	177382	-5432	0	120136	173976	-5432	0
content.bridge.c131bd67d16d376e8de5b388	-41862	213494	-5080	0	-45798	217231	-5080	0
