connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.655a777153e9b678099a94f4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	694	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.fe3a1240cba7df675e644d32	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	640	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.606aff071721ecbcbe324c62	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	640	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6d12670801fe2f86439c6c0c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	778	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8a4025c3f75d570fb50d6cee	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	776	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.eab8577b5943015625313ee9	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	746	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.aa0d9ced3fdc4229715d839a	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	852	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c1c4fe49e9f84edf641a74ee	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	900	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f7cd7f747d7319fb4a048ea0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	778	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.27dd031f273c942ec3451b32	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	886	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.838df7b61ee03a14ca2bc987	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1044	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.89bdc6b4fc4bcad1e2a5fa72	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1046	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.00fbee07b8c28d0c55519683	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1044	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1a75c9624826ce5fb483cca7	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	776	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c3fb748caff3d50dce2ac91b	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	964	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.16c5f71f2b7b672dc1c0cb4e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1044	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.368b65de4988c088ed34c08b	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	884	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e7ca0de0d6c404e4a83d03a8	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1046	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.96b5bfae6147823dca511ec6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1046	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.393848c2f1299ed02bae6fcf	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1044	500	0	0	[]	[]	STATIC_XML_CLEAR
