connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.0b592708a9128daab4ac28f0	-14484	18118	-4896	0	-13390	15957	-4896	0
content.bridge.068d3ac08c88300aad10f95e	88051	211452	-5432	0	89134	209218	-5432	0
content.bridge.69911597398443d84e4944ec	148000	87254	-5424	0	149946	88866	-5424	0
content.bridge.09a2ec85b2da9121d24f7a91	149804	87770	-5424	0	151082	89952	-5424	0
content.bridge.d8d187dc05afadcd33342017	-41614	84806	-4736	0	-42224	87267	-4736	0
content.bridge.c8bdcfabac68c103a4662b82	-13396	13502	-4896	0	-10819	13513	-4896	0
content.bridge.41ee72dbac3a4125b8785b4a	88051	211452	-5432	0	89136	213827	-5432	0
content.bridge.866012184b9a9acc3d98439a	16939	-246011	-9576	0	18640	-243874	-9576	0
content.bridge.80b29f14fd477286c65e1cf8	-44032	214125	-5080	0	-46172	215824	-5080	0
content.bridge.e0ebaaa0ccb1d7d88bed53cf	-41573	215826	-5080	0	-41951	218542	-5080	0
content.bridge.36327f4939d824b5250a1dd5	-42544	-239976	-7904	0	-45359	-239935	-7904	0
content.bridge.f10e2e1408cc1a2bd9ecda79	-13396	13502	-4896	0	-11495	15586	-4896	0
content.bridge.06dc3e460d9454e654042293	117300	174004	-5432	0	120136	173976	-5432	0
content.bridge.0a96ecce4efb4c7da8f8c5b4	18637	-248486	-9576	0	21477	-248530	-9576	0
content.bridge.ac16b24b7e0cc6c7f6e40dc2	-48242	-244576	-7904	0	-50738	-243080	-7904	0
content.bridge.78901b614a98c730ec6f6293	19719	-248499	-9576	0	20722	-245754	-9576	0
content.bridge.248520a42581aa5094911f46	-14484	18118	-4896	0	-12660	20642	-4896	0
content.bridge.f3d14702165e115cc2841af6	-48242	-244576	-7904	0	-48634	-241366	-7904	0
content.bridge.124c271fd22e602c2c9ce1d5	16939	-246011	-9576	0	13672	-245687	-9576	0
content.bridge.bfba4211604d6aa3f3b6d13c	-44032	214125	-5080	0	-44354	210856	-5080	0
content.bridge.9ca338b213951db7d3338d05	-44032	214125	-5080	0	-47264	214734	-5080	0
content.bridge.02051729d0b09eb6f376bf3f	114761	174758	-5432	0	112238	177026	-5432	0
content.bridge.651bd49d53c88343531953fe	-49676	-249518	-7904	0	-52221	-247256	-7904	0
content.bridge.eb3fd38b358f379bae0d1638	-44032	214125	-5080	0	-47230	212940	-5080	0
content.bridge.7f54aba7ac7c8c86b14718b4	-14484	18118	-4896	0	-11032	18109	-4896	0
content.bridge.50570ea30ea04567c209bbde	118397	173999	-5432	0	121888	174015	-5432	0
content.bridge.40158feb92b5588d7227282f	-43632	-239973	-7904	0	-47156	-239971	-7904	0
content.bridge.4975e1c34512ec8217ec617c	19719	-248499	-9576	0	23281	-248508	-9576	0
content.bridge.131d84b4a2200bb39c5021f5	-44032	214125	-5080	0	-45798	217231	-5080	0
content.bridge.eec97775428a12ab072df5bb	88051	211452	-5432	0	89138	214899	-5432	0
content.bridge.edb987ec4394879834d97c98	-44032	214125	-5080	0	-47263	215822	-5080	0
content.bridge.bcac542a6e8981f925dd4329	-41573	215826	-5080	0	-43682	218906	-5080	0
content.bridge.1aaa8006d5e89f5eb92cbaed	-46229	83706	-4736	0	-45512	87583	-4736	0
content.bridge.fec3f7e6b994b5f81412fd0c	19719	-248499	-9576	0	23297	-246264	-9576	0
content.bridge.dbba64c505629ed5955aab05	-41614	84806	-4736	0	-43209	88762	-4736	0
content.bridge.dc9b3084d9e0a56dc4b5e0a0	-14484	18118	-4896	0	-12668	21984	-4896	0
content.bridge.d7343254211d3b2a41010a62	-44032	214125	-5080	0	-47264	211216	-5080	0
content.bridge.3699cc8bf97c1b5f5505651c	88051	211452	-5432	0	92140	213185	-5432	0
content.bridge.81753207357ad6f3d3f5050b	115920	177382	-5432	0	111610	178614	-5432	0
content.bridge.a04b74a67dddb53002cc8a7a	-48536	-246909	-7904	0	-52843	-245666	-7904	0
content.bridge.912ab1f0b8eed08d43cbf99a	-44032	214125	-5080	0	-46177	210132	-5080	0
content.bridge.a3021b4b85b6d07466a97f8b	16939	-246011	-9576	0	12944	-243867	-9576	0
content.bridge.58a9a3554e7d43cb4fe1738e	-44623	-242698	-7904	0	-48245	-239970	-7904	0
content.bridge.67191416ff8d49085d2c81de	-41614	84806	-4736	0	-41610	89400	-4736	0
content.bridge.3d02ffbba5d0ac2e964b8235	-46224	84800	-4736	0	-46218	89396	-4736	0
content.bridge.4d39bbabc9a8ad2b09be6a0e	-41573	215826	-5080	0	-41565	220424	-5080	0
content.bridge.5e971920b79020ebe5b16b10	-13396	13502	-4896	0	-8786	13505	-4896	0
content.bridge.5d9286c5e0761ed9d68ad8d0	-48242	-244576	-7904	0	-52855	-244575	-7904	0
content.bridge.5e4cfcc2740e8a9b94d76611	-48242	-244576	-7904	0	-52457	-242696	-7904	0
content.bridge.67dfa850e991c5207e37989c	-14484	18118	-4896	0	-10028	19486	-4896	0
content.bridge.38ba11b59f6bf7be4b468a7f	16939	-246011	-9576	0	21147	-243934	-9576	0
content.bridge.8951586d859ad0acf17bbfd4	-13396	13502	-4896	0	-8787	14591	-4896	0
content.bridge.5d9f5a02bbbb8fad70cc1143	88051	211452	-5432	0	90549	215591	-5432	0
content.bridge.6871903ae9bce940a30fdddf	88051	211452	-5432	0	92493	209518	-5432	0
content.bridge.55cbc6fb1aaf186e185da802	-44032	214125	-5080	0	-47950	217267	-5080	0
content.bridge.161d9bcb398e8a37720b9016	88051	211452	-5432	0	93130	211674	-5432	0
content.bridge.2c506b8dc4dbb250fe6ab544	-48242	-244576	-7904	0	-50434	-239963	-7904	0
content.bridge.16fcac7f6d8dc18d2e3ed97a	-44032	214125	-5080	0	-47274	210124	-5080	0
content.bridge.5510c11d1c620aaf5cad4033	-13396	13502	-4896	0	-8750	16319	-4896	0
content.bridge.d22c78b3d65dd3337d9a4e0e	-44032	214125	-5080	0	-49508	214730	-5080	0
content.bridge.bd0f4c6efa47ce7ebd22354d	-48242	-244576	-7904	0	-51880	-240364	-7904	0
content.bridge.e4c840cc6ba56730ca2d82ab	-14484	18118	-4896	0	-8786	18120	-4896	0
content.bridge.44635085df1eeadd0cc9a3b0	-14484	18118	-4896	0	-13387	23811	-4896	0
content.bridge.c2bc72999bcdb6bd7f510056	19719	-248499	-9576	0	23236	-243887	-9576	0
content.bridge.f1f1ed42482af7fa137a33e9	-14484	18118	-4896	0	-8785	19209	-4896	0
content.bridge.a5e532a1be09d7517238455a	-44032	214125	-5080	0	-49508	216144	-5080	0
content.bridge.fa311cde56201a4ad58db509	88051	211452	-5432	0	89476	217152	-5432	0
content.bridge.e27239c3ef5c90155bcb889d	88051	211452	-5432	0	93740	209221	-5432	0
content.bridge.a25208bf78762a5aa760809e	88051	211452	-5432	0	93743	213820	-5432	0
content.bridge.73e47cb5fb0f52ff198dd39f	-14484	18118	-4896	0	-9394	21665	-4896	0
content.bridge.c1d1523d783e0f82885475ae	-44032	214125	-5080	0	-49981	212212	-5080	0
content.bridge.0a34d8bcdbfedac823b35ae4	88051	211452	-5432	0	91846	216454	-5432	0
content.bridge.d7e1fe15436747082e58b9f4	85896	213808	-5432	0	90280	218357	-5432	0
content.bridge.1defdd79fa502e795573a669	-43004	210862	-5080	0	-49296	210128	-5080	0
content.bridge.61d14c2cbc261cafb6afcaaa	-44032	214125	-5080	0	-48772	218554	-5080	0
content.bridge.655a777153e9b678099a94f4	-14484	18118	-4896	0	-10385	23160	-4896	0
content.bridge.fe3a1240cba7df675e644d32	-41573	215826	-5080	0	-46172	220432	-5080	0
content.bridge.606aff071721ecbcbe324c62	-48242	-244576	-7904	0	-52851	-239970	-7904	0
content.bridge.6d12670801fe2f86439c6c0c	85896	213808	-5432	0	89149	219520	-5432	0
content.bridge.8a4025c3f75d570fb50d6cee	88051	211452	-5432	0	93746	214906	-5432	0
content.bridge.eab8577b5943015625313ee9	85896	213808	-5432	0	91349	218249	-5432	0
content.bridge.aa0d9ced3fdc4229715d839a	-44032	214125	-5080	0	-47270	220430	-5080	0
content.bridge.c1c4fe49e9f84edf641a74ee	-44032	214125	-5080	0	-50710	216939	-5080	0
content.bridge.f7cd7f747d7319fb4a048ea0	85896	213808	-5432	0	90852	219521	-5432	0
content.bridge.27dd031f273c942ec3451b32	-44032	214125	-5080	0	-50604	218034	-5080	0
content.bridge.838df7b61ee03a14ca2bc987	-44032	214125	-5080	0	-51872	214743	-5080	0
content.bridge.89bdc6b4fc4bcad1e2a5fa72	-44032	214125	-5080	0	-51873	212594	-5080	0
content.bridge.00fbee07b8c28d0c55519683	-44032	214125	-5080	0	-51868	215828	-5080	0
content.bridge.1a75c9624826ce5fb483cca7	-14484	18118	-4896	0	-8788	23814	-4896	0
content.bridge.c3fb748caff3d50dce2ac91b	85896	213808	-5432	0	93088	218241	-5432	0
content.bridge.16c5f71f2b7b672dc1c0cb4e	-44032	214125	-5080	0	-51872	217541	-5080	0
content.bridge.368b65de4988c088ed34c08b	-44032	214125	-5080	0	-50584	219780	-5080	0
content.bridge.e7ca0de0d6c404e4a83d03a8	-44032	214125	-5080	0	-51879	210131	-5080	0
content.bridge.96b5bfae6147823dca511ec6	85896	213808	-5432	0	93748	219534	-5432	0
content.bridge.393848c2f1299ed02bae6fcf	-44032	214125	-5080	0	-51870	220430	-5080	0
