connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.aabef6b7d0f87986efa0c6a2	113345	14741	-2120	0	113392	17344	-3608	0
content.bridge.c3a4cdd6f78078ee22d8b2a1	116364	14361	5984	0	114184	14863	3960	0
content.bridge.50e3e7f5bf089b29cfb2a23a	116360	17765	5984	0	113536	17155	4976	0
content.bridge.c7c909eaaeb496779e3b297b	116360	17765	5984	0	113525	17182	6992	0
content.bridge.60eedb523f9c125460718e3f	116364	14361	5984	0	114670	16055	3960	0
content.bridge.45c611661e74b506123289ee	116360	17765	5984	0	114637	16062	7992	0
content.bridge.3a413c6d4672f5f0982de9c0	113345	14741	-2120	0	113892	17589	-640	0
content.bridge.594ded850d9290b88ed878e2	115568	13868	928	0	114360	16095	2992	0
content.bridge.836fa77d8f1bbf0f11431c56	115568	13868	928	0	114360	16095	2992	0
content.bridge.2c50c76fe5e73f05b62e9b85	115568	13868	928	0	113369	16068	1944	0
content.bridge.7d153c330d87227bf860c1c6	116360	17765	5984	0	112930	17774	5984	0
content.bridge.b2fd349da14338996b468c13	116334	14373	928	0	116362	17808	928	0
content.bridge.d365e5da569a48f733600291	115568	13868	928	0	113150	15418	2952	0
content.bridge.85a7a3d4ce6ed0a90f7b998a	116360	17765	5984	0	113379	16122	4976	0
content.bridge.663490e3d9c7bdc8e6d23bdb	116360	17765	5984	0	114624	18491	2952	0
content.bridge.32a684a60f92c5ea70251e69	116360	17765	5984	0	114483	17487	2952	0
content.bridge.e70d2104e8b29daad9ed999f	116360	17765	5984	0	114478	17472	2952	0
content.bridge.c9aa4497615a0fd1e55608b8	116334	14373	928	0	114658	17376	1944	0
content.bridge.f0ac49a278974453bba54fca	115568	13868	928	0	113477	16850	928	0
content.bridge.2c3d2b009c8d0fb484957306	116360	17765	5984	0	113273	16063	4976	0
content.bridge.95215ac4c8683c76ccb620b1	116334	14373	928	0	115497	17591	-640	0
content.bridge.f6886f697c9baccf9b4e2650	113345	14741	-2120	0	115975	17355	-2120	0
content.bridge.a8d1c8d2ab646d2904d59951	116360	17765	5984	0	113632	16109	7992	0
content.bridge.a2807935fcd89fd3304b8295	113345	14741	-2120	0	115931	17350	-3608	0
content.bridge.3b751e9ac6504dad3eff465e	113345	14741	-2120	0	115968	14730	-5096	0
content.bridge.9ad95757dd84d465e3e69122	113345	14741	-2120	0	113332	17389	-5096	0
content.bridge.86f4fd31e0cef02570579b54	116360	17765	5984	0	112410	17002	5984	0
content.bridge.f5d442fede7124e3dd70f76b	116334	14373	928	0	115563	18325	928	0
content.bridge.637534b0d86ccbd46e8a5bd3	115568	13868	928	0	113499	17170	1944	0
content.bridge.3de572791e70c08d1b96fc40	115568	13868	928	0	113025	16454	2952	0
content.bridge.3a8b88e3f6bd7cd8f0d2b7d6	113345	14741	-2120	0	112925	17804	928	0
content.bridge.4636ffb7249011cda49fac3f	116360	17765	5984	0	112222	16061	5984	0
content.bridge.32d6e2dbef216685f3e4e509	113345	14741	-2120	0	113725	18327	928	0
content.bridge.1609f8b539082412628e9400	113345	14741	-2120	0	115958	17421	-5096	0
content.bridge.8af8d177491e1365fb4969dc	115568	13868	928	0	113409	14811	-3608	0
